"id-lieu","id-civ","nom-commun","id-dict","categorie-id","type-commun","type-commun-id","no-civique","voie","type-voie","lien-voie","nom-voie","code-postal","secteur-amena","district-electoral","id-district-electoral","ex-ville","id-ex-ville","coord-x","coord-y","latitude","longitude"
"109","5083","Centre communautaire Sainte-Dorothée","7937","Lieu public - Ville de Laval","Centre communautaire","7","996","Montée Gravel","Montée","","Gravel","H7X 2B8","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","279678","5043248.80","45.5287033705","-73.8216212005"
"110","955","Centre communautaire Sainte-Rose","7943","Lieu public - Ville de Laval","Centre communautaire","7","345","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1M7","5","Sainte-Rose","21","Sainte-Rose","RO","281670","5052090","45.6083272644","-73.7965375531"
"111","75720","Centre communautaire Saint-François","7908","Lieu public - Ville de Laval","Centre communautaire","7","2100","Montée Saint-François","Montée","","Saint-François","","1","Val-des-Arbres","3","Duvernay","DU","291507.4175","5055533.6708","45.6395718558","-73.6705118853"
"112","41431","Centre communautaire Saint-Joseph","7930","Lieu public - Ville de Laval","Centre communautaire","7","1450","Boulevard Pie-X","Boulevard","","Pie-X","H7V 3C1","3","Souvenir-Labelle","12","Chomedey","CH","285315.60","5045623.70","45.5502538077","-73.7495418476"
"113","83760","Centre communautaire Saint-Louis-de-Montfort","7926","Lieu public - Ville de Laval","Centre communautaire","7","25","Rue Saint-Louis","Rue","","Saint-Louis","H7G 4W3","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","289723.2525","5048196.5188","45.5735141317","-73.6931715713"
"114","83245","Centre communautaire Saint-Noël-Chabanel","7907","Lieu public - Ville de Laval","Centre communautaire","7","8555","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7A 1W7","1","Saint-François","1","Saint-François","FR","299185.90","5058563.20","45.6669366701","-73.5720504894"
"115","53744","Centre communautaire Vimont","7946","Lieu public - Ville de Laval","Centre communautaire","7","1900","Rue Bédard","Rue","","Bédard","H7M 2M7","6","Vimont","8","Vimont","VI","287112.20","5051472.40","45.6029297794","-73.7267442177"
"116","483","Centre de la nature","2492","Lieu public - Ville de Laval","Parc","12","901","Avenue du Parc","Avenue","du","Parc","H7E 2T7","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292177.90","5051742.80","45.6054733353","-73.6618130834"
"117","28992","Centre du Sablon","","Lieu public - Ville de Laval","Centre communautaire","7","755","Chemin du Sablon","Chemin","du","Sablon","H7W 4H5","3","Chomedey","14","Chomedey","CH","283844.20","5043529.10","45.5313633084","-73.7682965953"
"118","136572","Centre sportif Honoré-Mercier","","Lieu public - Ville de Laval","Centre communautaire","7","2465","Rue Honoré-Mercier","Rue","","Honoré-Mercier","H7L 2S9","5","Sainte-Rose","21","Sainte-Rose","RO","282784","5051598.70","45.6039426488","-73.7822335546"
"119","1840","Club de curling Laval-sur-le-Lac","","Lieu public - Ville de Laval","Centre communautaire","7","10","Rue les Pins","Rue","les","Pins","H7R 1C7","4","Laval-les-Îles","17","Laval-sur-le-Lac","LL","275000.2078","5042804.2444","45.5245188671","-73.8814797666"
"120","41571","Comptoir multiservice","","Lieu public - Ville de Laval","Édifice municipal","8","1333","Boulevard Chomedey","Boulevard","","Chomedey","H7V 3Y1","3","Souvenir-Labelle","12","Chomedey","CH","285775.6353","5045661.5398","45.5506070189","-73.7436515797"
"121","2895","Cour municipale","","Lieu public - Ville de Laval","Édifice municipal","8","55","Boulevard des Laurentides","Boulevard","des","Laurentides","H7G 2T1","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290688.80","5046804.50","45.5610086008","-73.6807603312"
"122","105305","Fourrière municipale","","Lieu public - Ville de Laval","Édifice municipal","8","1535","Rue Cunard","Rue","","Cunard","H7S 2H8","2","Renaud","7","Chomedey","CH","286302.40","5049131.70","45.5818465893","-73.7370364730"
"123","136598","Gare de la Concorde","8170","Lieu public - Ville de Laval","Gare","9","1240","Avenue Léo-Lacombe","Avenue","","Léo-Lacombe","H7N 3Y6","2","Marigot","5","Laval-des-Rapides","LR","288523.3965","5046647.2096","45.5595459990","-73.7084931070"
"124","121264","Gare de l'Île-Bigras","7661","Lieu public - Ville de Laval","Gare","9","313","Chemin du Tour","Chemin","du","Tour","","4","Laval-les-Îles","17","Îles-Laval","IL","277276.70","5042249.80","45.5196234518","-73.8523068632"
"125","114540","Gare de Sainte-Dorothée","7659","Lieu public - Ville de Laval","Gare","9","1411","Chemin du Bord-de-l'Eau","Chemin","du","Bord-de-l'Eau","H7Y 1C5","4","Laval-les-Îles","17","Sainte-Dorothée","DO","276560.90","5042666","45.5233398863","-73.8614931289"
"126","136757","Gare Vimont","8169","Lieu public - Ville de Laval","Gare","9","150","Boulevard Bellerose Ouest","Boulevard","","Bellerose Ouest","","6","Vimont","8","Vimont","VI","285884.3142","5051595.5757","45.6040058116","-73.7424894223"
"127","71462","Gendarmerie (Édifice Valérie-Gignac)","","Lieu public - Ville de Laval","Édifice municipal","8","3225","Boulevard Saint-Martin Est","Boulevard","","Saint-Martin Est","H7E 4Y5","1","Val-des-Arbres","3","Duvernay","DU","290869.80","5051616.20","45.6043091763","-73.6785790007"
"128","5233","Halte André-De Montgaillard","8160","Lieu public - Ville de Laval","Halte","10","5","Avenue du Pacifique","Avenue","du","Pacifique","H7N 3X6","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","289087.6658","5045562.6059","45.5497993802","-73.7012303809"
"129","124624","Halte Charles-Smallwood","","Lieu public - Ville de Laval","Halte","10","1840","Rue Charles-Smallwood","Rue","","Charles-Smallwood","H7W 5L8","3","Saint-Martin","15","Chomedey","CH","283503.60","5045155.40","45.5459868728","-73.7727279765"
"130","961","Halte de Grand-Pré","2441","Lieu public - Ville de Laval","Halte","10","1040","Rue de Grand-Pré","Rue","de","Grand-Pré","H7E 4G4","1","Val-des-Arbres","3","Duvernay","DU","291178.6630","5049548.9677","45.5857138387","-73.6745618509"
"131","49816","Halte de la Belle-Rive","","Lieu public - Ville de Laval","Halte","10","1","Place de la Belle-Rive","Place","de la","Belle-Rive","H7V 1B1","3","Souvenir-Labelle","12","Chomedey","CH","287123.50","5044174.10","45.5372581114","-73.7263354389"
"132","148426","Halte de la Promenade-Paton","8418","Lieu public - Ville de Laval","Halte","10","4591","Promenade Paton","Promenade","","Paton","","3","L'Abord-à-Plouffe","13","Chomedey","CH","285143.5481","5042597.2416","45.5230160221","-73.7516238522"
"133","114377","Halte de Sedan","2453","Lieu public - Ville de Laval","Halte","10","10","Place de la 16e Rue","Place","de la","16e Rue","","2","Marigot","5","Laval-des-Rapides","LR","289219.70","5047271.40","45.5651785704","-73.6995938378"
"134","114383","Halte des Galaxies","2440","Lieu public - Ville de Laval","Halte","10","150","Rue André-Chénier","Rue","","André-Chénier","","5","Sainte-Rose","21","Sainte-Rose","RO","282734.60","5052108.20","45.6085256436","-73.7828898719"
"135","114396","Halte des Libellules","2445","Lieu public - Ville de Laval","Halte","10","40","Boulevard Cartier Est","Boulevard","","Cartier Est","","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290655.0634","5046879.0897","45.5616790961","-73.6811946424"
"136","114381","Halte des Oiseaux","3054","Lieu public - Ville de Laval","Halte","10","2720","Boulevard des Oiseaux","Boulevard","des","Oiseaux","","5","Fabreville","20","Sainte-Rose","RO","282826.50","5049842.60","45.5881422997","-73.7816096841"
"137","114376","Halte des Optimistes","2447","Lieu public - Ville de Laval","Halte","10","75","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","","2","Marigot","5","Laval-des-Rapides","LR","289971.4035","5046546.1364","45.5586688592","-73.6899420867"
"138","114382","Halte des Pléiades","2449","Lieu public - Ville de Laval","Halte","10","122","Rue André-Chénier","Rue","","André-Chénier","","5","Sainte-Rose","21","Sainte-Rose","RO","282686.5002","5052362.1001","45.6108087464","-73.7835180389"
"139","114378","Halte des Prairies","2450","Lieu public - Ville de Laval","Halte","10","294","Boulevard des Prairies","Boulevard","des","Prairies","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","289102.9001","5045529.90","45.5495054262","-73.7010342248"
"140","114369","Halte des Terrasses","6841","Lieu public - Ville de Laval","Halte","10","275","Place des Terrasses","Place","des","Terrasses","","6","Auteuil","10","Auteuil","AU","284730.3002","5055811.90","45.6419125689","-73.7574567422"
"141","148351","Bois Sainte-Dorothée","8030","Lieu public - Ville de Laval","Halte","10","499","Rue des Pivoines","Rue","des","Pivoines","H7X 1A1","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","279712.5886","5044155.2718","45.5368612686","-73.8212248231"
"142","114380","Halte du Marigot","2446","Lieu public - Ville de Laval","Halte","10","51","Boulevard des Laurentides","Boulevard","des","Laurentides","","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290727.9450","5046690.1717","45.5599806334","-73.6802556080"
"143","114374","Halte Fridolin","2439","Lieu public - Ville de Laval","Halte","10","600","Rue Fridolin","Rue","","Fridolin","","5","Marc-Aurèle-Fortin","19","Fabreville","FA","280738.1997","5048903.9986","45.5796274939","-73.8083264751"
"144","114375","Halte Guillaume-Lebel","2442","Lieu public - Ville de Laval","Halte","10","8105","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","1","Saint-François","1","Saint-François","FR","298328.0595","5058191.8422","45.6635876581","-73.5830549290"
"145","114371","Halte Huberdeau","3052","Lieu public - Ville de Laval","Halte","10","435","Rue Huberdeau","Rue","","Huberdeau","","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","281095.2146","5042653.0922","45.5233926745","-73.8034489335"
"146","114385","Halte Jolicoeur","2443","Lieu public - Ville de Laval","Halte","10","905","Boulevard Jolicoeur","Boulevard","","Jolicoeur","","1","Val-des-Arbres","3","Saint-Vincent-de-Paul","VP","291611.40","5051709.90","45.6051667760","-73.6690745924"
"147","114370","Halte Martin-Plouffe","3053","Lieu public - Ville de Laval","Halte","10","3380","Boulevard Lévesque Ouest","Boulevard","","Lévesque Ouest","","3","Souvenir-Labelle","12","Chomedey","CH","286847.9999","5044190.1999","45.5373959394","-73.7298635903"
"148","125168","Halte Picasso","2448","Lieu public - Ville de Laval","Halte","10","4925","Rue Picasso","Rue","","Picasso","","6","Saint-Bruno","9","Auteuil","AU","285957.80","5053458.90","45.6207743295","-73.7416193658"
"149","114379","Halte Raymond-Jubinville","3056","Lieu public - Ville de Laval","Halte","10","419","Rue Jubinville","Rue","","Jubinville","","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290225.20","5047844.90","45.5703608635","-73.6867298941"
"150","114384","Halte Saint-Elzéar","2451","Lieu public - Ville de Laval","Halte","10","5","Boulevard Saint-Elzéar Est","Boulevard","","Saint-Elzéar Est","","6","Vimont","8","Vimont","VI","286976.60","5051512.40","45.6032862441","-73.7284839543"
"151","121261","Gare de Sainte-Rose","7658","Lieu public - Ville de Laval","Gare","9","99","Boulevard Sainte-Rose Est","Boulevard","","Sainte-Rose Est","H7L 3K6","5","Sainte-Rose","21","Sainte-Rose","RO","284155.46","5053958.4288","45.6252179427","-73.7647522478"
"152","116855","Halte Sainte-Rose","2452","Lieu public - Ville de Laval","Halte","10","301","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","","5","Sainte-Rose","21","Sainte-Rose","RO","282020.3003","5052426.7002","45.6113685104","-73.7920623204"
"153","41567","Hôtel de ville","","Lieu public - Ville de Laval","Édifice municipal","8","1","Place du Souvenir","Place","du","Souvenir","H7V 1W7","3","Souvenir-Labelle","12","Chomedey","CH","285689.6450","5045755.9375","45.5514540809","-73.7447565638"
"154","494","Jeux d'eau Champfleury","","Lieu public - Ville de Laval","Jeux d'eau","11","2585","Boulevard des Oiseaux","Boulevard","des","Oiseaux","H7L 4M4","5","Fabreville","20","Sainte-Rose","RO","283153.8712","5049745.6610","45.5872802895","-73.7774098881"
"155","499","Jeux d'eau Chénier","","Lieu public - Ville de Laval","Jeux d'eau","11","580","Rue des Alouettes","Rue","des","Alouettes","","2","Concorde-Bois-de-Boulogne","6","Pont-Viau","PV","290220.5650","5048957.0233","45.5803679499","-73.6868224563"
"156","141732","Jeux d'eau Gabriel-Pelletier","","Lieu public - Ville de Laval","Jeux d'eau","11","324","Rue Richard","Rue","","Richard","H7M 1T8","2","Renaud","7","Chomedey","CH","287976.5167","5049309.3935","45.5834880170","-73.7155898775"
"157","786","Jeux d'eau Marc-Aurèle-Fortin","","Lieu public - Ville de Laval","Jeux d'eau","11","720","Rue Fleury","Rue","","Fleury","","5","Marc-Aurèle-Fortin","19","Fabreville","FA","281238.0260","5049526.2615","45.5852438339","-73.8019518354"
"158","844","Jeux d'eau Paradis","","Lieu public - Ville de Laval","Jeux d'eau","11","2220","Rue Marc","Rue","","Marc","H7K 1N8","6","Saint-Bruno","9","Vimont","VI","286496.20","5052737.50","45.6142974404","-73.7346882745"
"159","66855","Jeux d'eau Rosaire-Gauthier","","Lieu public - Ville de Laval","Jeux d'eau","11","125","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290988.40","5047101.90","45.5636907015","-73.6769309615"
"160","316","Jeux d'eau Saint-Claude","","Lieu public - Ville de Laval","Jeux d'eau","11","99","7e Rue","Rue","","7e ","H7N 2C8","2","Marigot","5","Laval-des-Rapides","LR","289761.40","5046921.50","45.5620419849","-73.6926435854"
"161","51130","Maison des arts de Laval","","Lieu public - Ville de Laval","Édifice municipal","8","1395","Boulevard de la Concorde Ouest","Boulevard","de la","Concorde Ouest","H7N 5W1","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287898.4867","5046553.6875","45.5586895713","-73.7164945222"
"162","116680","Parc Adélard-Poirier","2621","Lieu public - Ville de Laval","Parc","12","5215","Rue de la Fabrique","Rue","de la","Fabrique","","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293299.5280","5052746.3225","45.6145227247","-73.6474577217"
"163","114290","Parc Alpha-Leblanc","5715","Lieu public - Ville de Laval","Parc","12","1760","Boulevard Leblanc","Boulevard","","Leblanc","","1","Val-des-Arbres","3","Duvernay","DU","290163.20","5050313.70","45.5925744614","-73.6875981925"
"164","143355","Parc Arthur-Lessard","8127","Lieu public - Ville de Laval","Parc","12","79","Boulevard Sainte-Rose Est","Boulevard","","Sainte-Rose Est","","5","Sainte-Rose","21","Sainte-Rose","RO","283966.0186","5053879.7023","45.6245038946","-73.7671783139"
"165","148756","Parc Baron","8288","Lieu public - Ville de Laval","Parc","12","15","Rue Baron","Rue","","Baron","H7H 0A4","6","Auteuil","10","Auteuil","AU","284854.6903","5056142.4275","45.6448902793","-73.7558746046"
"166","86489","Parc Bellehumeur","7626","Lieu public - Ville de Laval","Parc","12","7919","Rue Bellehumeur","Rue","","Bellehumeur","","6","Auteuil","10","Auteuil","AU","284791.2950","5056878.6267","45.6515128564","-73.7567181419"
"167","144028","Parc Benjamin-Dion","8182","Lieu public - Ville de Laval","Parc","12","1218","Avenue des Géraniums","Avenue","des","Géraniums","","4","Laval-les-Îles","17","Sainte-Dorothée","DO","278144.5854","5042957.6102","45.5260262190","-73.8412363615"
"168","112255","Parc Bernard-Langevin","2539","Lieu public - Ville de Laval","Parc","12","1875","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","2","Duvernay-Pont-Viau","4","Duvernay","DU","291369.5317","5048360.3867","45.5750223807","-73.6720831430"
"169","472","Parc Berthiaume-Du Tremblay","2481","Lieu public - Ville de Laval","Parc","12","4250","Boulevard Lévesque Ouest","Boulevard","","Lévesque Ouest","H7W 2P8","3","L'Abord-à-Plouffe","13","Chomedey","CH","285401.20","5043378.70","45.5300550433","-73.7483566022"
"170","146219","Parc Bienville","7835","Lieu public - Ville de Laval","Parc","12","1309","Rue Bienville","Rue","","Bienville","","6","Auteuil","10","Auteuil","AU","285154.5228","5057487.1440","45.6569987353","-73.7520824229"
"171","116676","Parc Biermans","7546","Lieu public - Ville de Laval","Parc","12","4748","Rue Du Tremblay","Rue","","Du Tremblay","H7W 2S9","3","L'Abord-à-Plouffe","13","Chomedey","CH","284800.80","5042775.90","45.5246138965","-73.7560186469"
"172","474","Parc Bigras","2482","Lieu public - Ville de Laval","Parc","12","886","Chemin de la Fourche","Chemin","de la","Fourche","H7Y 1T1","4","Laval-les-Îles","17","Îles-Laval","IL","276963.90","5042236.30","45.5194895570","-73.8563099570"
"173","128889","Parc Binet","7850","Lieu public - Ville de Laval","Parc","12","927","Rue Montgolfier","Rue","","Montgolfier","","3","Saint-Martin","15","Chomedey","CH","282866.20","5043737.20","45.5332057550","-73.7808270766"
"174","114282","Parc Bizet","2483","Lieu public - Ville de Laval","Parc","12","1659","Avenue Bizet","Avenue","","Bizet","H7S 1B8","2","Renaud","7","Chomedey","CH","286463.2002","5048506.6004","45.5762260536","-73.7349524649"
"175","116674","Parc Bois-de-Boulogne","7566","Lieu public - Ville de Laval","Parc","12","975","Avenue de Bois-de-Boulogne","Avenue","de","Bois-de-Boulogne","","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","288683.10","5048293.7002","45.5743652823","-73.7065016970"
"176","476","Parc Bon-Pasteur","2484","Lieu public - Ville de Laval","Parc","12","70","Boulevard du Bon-Pasteur","Boulevard","du","Bon-Pasteur","H7N 3R2","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288590","5045558.30","45.5497492291","-73.7076038824"
"177","114392","Parc Borduas","2485","Lieu public - Ville de Laval","Parc","12","6000","Boulevard La Fayette","Boulevard","","La Fayette","","1","Saint-Vincent-de-Paul","2","Duvernay","DU","293903.9870","5054408.3818","45.6294880329","-73.6397445922"
"178","114285","Parc Bousquet","5694","Lieu public - Ville de Laval","Parc","12","1295","Rue Bousquet","Rue","","Bousquet","H7N 5A8","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","289318","5048918.20","45.5799991084","-73.6983867236"
"179","114342","Parc Brousseau","2487","Lieu public - Ville de Laval","Parc","12","884","Avenue Aimé-Bibeau","Avenue","","Aimé-Bibeau","H7C 2K7","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293245.7005","5051549.9003","45.6037561469","-73.6481195507"
"180","145677","Parc Buteau","8198","Lieu public - Ville de Laval","Parc","12","2500","Rue Buteau","Rue","","Buteau","H7T 2X4","3","Saint-Martin","15","Chomedey","CH","281966.9531","5045977.0663","45.5533317462","-73.79244482"
"181","478","Parc Campeau","2489","Lieu public - Ville de Laval","Parc","12","4560","4e Rue","Rue","","4e ","","3","Chomedey","14","Chomedey","CH","284544.80","5043458.50","45.5307487436","-73.7593240053"
"182","143337","Parc canin des Rossignols","8138","Lieu public - Ville de Laval","Parc","12","5596","Boulevard des Rossignols","Boulevard","des","Rossignols","H7L 5Z1","5","Fabreville","20","Sainte-Rose","RO","283787.8345","5049445.2649","45.5845967059","-73.7692723847"
"183","148755","Parc canin Falco","8309","Lieu public - Ville de Laval","Parc","12","180","Avenue Sauriol","Avenue","","Sauriol","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287563.5041","5045704.1736","45.5510371939","-73.7207554112"
"184","147390","Parc canin Haut-Saint-François","8302","Lieu public - Ville de Laval","Parc","12","3895","Rang du Haut-Saint-François","Rang","du","Haut-Saint-François","H7E 4P2","1","Val-des-Arbres","3","Duvernay","DU","290717.2754","5054346.6873","45.6288755898","-73.6806131472"
"185","114313","Parc Cartier","2491","Lieu public - Ville de Laval","Parc","12","45","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","","2","Marigot","5","Laval-des-Rapides","LR","290249.60","5046577.50","45.5589569476","-73.6863795712"
"186","119115","Parc Chabrier","7627","Lieu public - Ville de Laval","Parc","12","715","Rue Chabrier","Rue","","Chabrier","H7S 2L1","2","Laval-des-Rapides","11","Chomedey","CH","287824.3003","5047527.3001","45.5674485959","-73.7174785819"
"187","491","Parc Champenois","3068","Lieu public - Ville de Laval","Parc","12","6710","Rue Lamirande","Rue","","Lamirande","H7L 4Y1","5","Sainte-Rose","21","Sainte-Rose","RO","281899.4336","5050498.1871","45.5940114797","-73.7935214473"
"188","494","Parc Champfleury","2493","Lieu public - Ville de Laval","Parc","12","2585","Boulevard des Oiseaux","Boulevard","des","Oiseaux","H7L 4M4","5","Fabreville","20","Sainte-Rose","RO","283153.8712","5049745.6610","45.5872802895","-73.7774098881"
"189","499","Parc Chénier","2495","Lieu public - Ville de Laval","Parc","12","580","Rue des Alouettes","Rue","des","Alouettes","","2","Concorde-Bois-de-Boulogne","6","Pont-Viau","PV","290220.5650","5048957.0233","45.5803679499","-73.6868224563"
"190","501","Parc Chopin","2496","Lieu public - Ville de Laval","Parc","12","1881","Avenue Dumouchel","Avenue","","Dumouchel","H7S 1J7","2","Renaud","7","Chomedey","CH","286409.4296","5047837.9171","45.5702076597","-73.7356162686"
"191","143357","Parc Christos-Karigiannis","8171","Lieu public - Ville de Laval","Parc","12","3150","7e Rue","Rue","","7e ","","3","Souvenir-Labelle","12","Chomedey","CH","286613.8394","5045071.3710","45.5453189046","-73.7328945714"
"192","114551","Parc Clichy","2497","Lieu public - Ville de Laval","Parc","12","3815","Rue Caron","Rue","","Caron","","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292153.9004","5051256.3001","45.6010952584","-73.6621081445"
"193","145678","Parc Collin","8190","Lieu public - Ville de Laval","Parc","12","4599","Place Chénier","Place","","Chénier","","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292426.8827","5052739.6930","45.6144480809","-73.6586464688"
"194","505","Parc Couvrette","2500","Lieu public - Ville de Laval","Parc","12","665","Rue des Jardins-Sainte-Dorothée","Rue","des","Jardins-Sainte-Dorothée","H7X 2K4","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280725.3583","5042429.4354","45.5213674754","-73.8081724699"
"195","143322","Parc Crevier","8134","Lieu public - Ville de Laval","Parc","12","130","Rue Lamarche","Rue","","Lamarche","H7X 4E6","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","282576.3973","5042732.7008","45.5241578096","-73.7844919192"
"196","508","Parc Curé-Coursol","2502","Lieu public - Ville de Laval","Parc","12","320","Rue Richard","Rue","","Richard","H7M 1T8","2","Renaud","7","Chomedey","CH","287968.80","5049326.30","45.5836399591","-73.7156893474"
"197","145676","Parc d'Alexandrie","8201","Lieu public - Ville de Laval","Parc","12","111","Rue d'Alexandrie","Rue","d'","Alexandrie","H7K 0B4","6","Saint-Bruno","9","Vimont","VI","286395.6530","5053358.7428","45.6198848352","-73.7360009088"
"198","114306","Parc Dalida","2615","Lieu public - Ville de Laval","Parc","12","335","Rue Dalida","Rue","","Dalida","","5","Fabreville","20","Fabreville","FA","281450.90","5047895.30","45.5705753122","-73.7991459082"
"199","143330","Parc Damien-Cyr","8151","Lieu public - Ville de Laval","Parc","12","440","Rue Damien-Cyr","Rue","","Damien-Cyr","H7L 6H3","5","Sainte-Rose","21","Sainte-Rose","RO","283286.8566","5052809.3993","45.6148524558","-73.7758406678"
"200","676","Parc D'Argenson","2480","Lieu public - Ville de Laval","Parc","12","1765","Rue Rochefort","Rue","","Rochefort","","2","Concorde-Bois-de-Boulogne","6","Duvernay","DU","290401.10","5049437.6350","45.5846963777","-73.6845232401"
"201","148752","Parc de Bagatelle","8308","Lieu public - Ville de Laval","Parc","12","850","Avenue de Bois-de-Boulogne","Avenue","de","Bois-de-Boulogne","H7N 4E9","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","288740.9566","5047919.5529","45.5709999445","-73.7057481065"
"202","114398","Parc de Brest","2486","Lieu public - Ville de Laval","Parc","12","730","Rue de Brest","Rue","de","Brest","","2","Concorde-Bois-de-Boulogne","6","Pont-Viau","PV","290012.10","5049078.80","45.5814593282","-73.6894974209"
"203","143331","Parc de Brétigny","8150","Lieu public - Ville de Laval","Parc","12","910","Rue de Brétigny","Rue","de","Brétigny","H7P 5W9","5","Marc-Aurèle-Fortin","19","Fabreville","FA","279206.5182","5048644.4918","45.5772377510","-73.8279394430"
"204","114333","Parc de Bucarest","2488","Lieu public - Ville de Laval","Parc","12","1985","Rue de Bucarest","Rue","de","Bucarest","","6","Saint-Bruno","9","Vimont","VI","287164.0003","5052309.4003","45.6104625883","-73.7261104388"
"205","128867","Parc de Calvi","7828","Lieu public - Ville de Laval","Parc","12","3599","Rue de Calvi","Rue","de","Calvi","H7P 5W4","5","Marc-Aurèle-Fortin","19","Fabreville","FA","280315.50","5049807.0999","45.5877390035","-73.8137881112"
